"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_010395","FUN_010395",-0.24137360069212,4.77652093151089,-2.44913532109325,0.0347586314782459,0.0850999610436734,-4.64596816501479
"FUN_002270","FUN_002270",-0.450021151596118,1.49045081473332,-2.44903597603207,0.0347644950588551,0.0851017129894764,-3.96926685399859
"FUN_001305","FUN_001305",-0.764029451771211,0.535112487544608,-2.44796131749203,0.0348279863283607,0.0852445131765073,-3.78183828333175
"FUN_005219","FUN_005219",-0.288370958458745,6.25186445931224,-2.44681361872657,0.034895919106348,0.085398140451079,-4.72715623226063
"FUN_000186","FUN_000186",0.409808242931744,3.29769087509603,2.44624937094301,0.0349293650605223,0.0854673377465207,-4.35359106739025
"FUN_005327","FUN_005327",0.375962931019367,5.24835969892724,2.446063404811,0.0349403951813442,0.0854816742256625,-4.68335511188891
"FUN_008666","FUN_008666",1.49153071022864,10.120302016964,2.44557384008792,0.0349694489235355,0.0855400947255055,-4.63390300822294
"FUN_007446","FUN_007446",0.336328747331061,2.9074820361747,2.44493327103372,0.0350075001523348,0.0856205037754471,-4.27056611851498
"FUN_009307","FUN_009307",0.274789837931414,6.62154105239859,2.44398678604312,0.0350637981932576,0.085745510049222,-4.72756940556526
"FUN_007486","FUN_007486",-0.176427136124985,5.18122895385498,-2.44334963322098,0.0351017470457325,0.0858256146151463,-4.69441759810101
"FUN_013693","FUN_013693",-1.61930022081457,1.68386680080973,-2.44323334908148,0.0351086773019617,0.085829864607916,-4.00748394731901
"FUN_008218","FUN_008218",0.224046228389343,4.48858370134138,2.44290510041954,0.0351282474139383,0.085865009315365,-4.60282848503321
"FUN_004546","FUN_004546",1.05036947845563,0.319017181934824,2.44264827798824,0.0351435666071458,0.0858858874497823,-3.72879967328457
"FUN_009119","FUN_009119",-5.71333938396161,-1.86332543806551,-2.44258772048424,0.0351471797591058,0.0858858874497823,-3.54175648699759
"FUN_005696","FUN_005696",-0.440444782919078,4.26350995255518,-2.44243311424141,0.0351564059719406,0.0858957356077669,-4.58158746183318
"FUN_002067","FUN_002067",-0.312689276855323,3.89325966433596,-2.4421948002146,0.0351706321688867,0.0859177952392295,-4.50830599854141
"FUN_001241","FUN_001241",1.15063880657343,-1.71648983833816,2.4415583203296,0.0352086547642197,0.0859896105410787,-3.54528538262063
"FUN_007588","FUN_007588",-0.9776502164036,2.77409870396328,-2.4415050000761,0.0352118418949801,0.0859896105410787,-4.26020315883741
"FUN_011798","FUN_011798",0.533797024331463,2.98766341943199,2.44144154696438,0.0352156350712663,0.0859896105410787,-4.28628929316456
"FUN_013493","FUN_013493",0.901939860839363,6.30829153040356,2.44126306717967,0.0352263066097391,0.0860029647859396,-4.72437302180126
"FUN_007651","FUN_007651",0.22339980712105,5.33988004594074,2.44083292099631,0.0352520387079063,0.0860530791317778,-4.70273227298609
"FUN_005261","FUN_005261",-0.452057173054837,4.26210055243103,-2.44004261837867,0.0352993642876778,0.0861558823327331,-4.5853419459631
"FUN_001769","FUN_001769",0.503334399393327,2.85887197120745,2.43943767053754,0.0353356325950735,0.0862316714539652,-4.2630047598803
"FUN_016170","FUN_016170",-0.918214562925739,0.331876677314238,-2.43923704053936,0.0353476690289134,0.0862483124305488,-3.75882439910169
"FUN_000440","FUN_000440",0.221079956287892,5.41581747009504,2.43908895013102,0.0353565560367072,0.0862572650299302,-4.71066439304033
"FUN_006956","FUN_006956",0.215314059711817,4.04553660334167,2.43868006479993,0.035381104961544,0.0863044187869681,-4.53191899517642
"FUN_004282","FUN_004282",1.22165261772972,-1.21793223052775,2.43852144271015,0.0353906329392956,0.0863149237414423,-3.58238755199274
"FUN_007293","FUN_007293",0.804444954535497,2.84013136837038,2.43833149845803,0.0354020456767278,0.0863300216967086,-4.24831555760049
"FUN_003588","FUN_003588",-0.632127070278179,1.05840667039464,-2.43806695360273,0.0354179468094421,0.0863560588063256,-3.89864117404193
"FUN_011339","FUN_011339",-0.784195420791895,1.72437095692935,-2.43761195799771,0.0354453119246223,0.0864100356032933,-4.03720704058577
"FUN_009692","FUN_009692",0.253257151841697,4.4160123382511,2.43713544913951,0.0354739932593116,0.0864668507621425,-4.5995637845548
"FUN_006396","FUN_006396",0.22901709913909,4.82186497075843,2.43705100102728,0.0354790786231694,0.0864668507621425,-4.65930207069468
"FUN_012737","FUN_012737",0.491580490591307,5.92221466401982,2.43666312330518,0.0355024453808982,0.0865110443089075,-4.73172162802748
"FUN_014222","FUN_014222",0.248611677416672,5.15566839736606,2.43608986106024,0.0355370079482629,0.0865748182689798,-4.69559347427466
