"X","logFC","meanExpr","pval","adj.pval"
"FUN_008550","1.0180472251936",4637.42566997557,5.21899277698076e-14,2.21782021030797e-12
"FUN_004622","1.01973462402016",35.3524065716994,0.000753854114916646,0.0034863205772426
"FUN_002913","1.02112168589756",37.3918649557903,0.00259693444439596,0.00993086968088453
"FUN_006221","1.02243987015228",124.060584157946,0.000416215293662486,0.00209950432100894
"FUN_001495","1.02534397861169",595.546240131903,1.97146814083147e-30,8.68497431640955e-28
"FUN_007719","1.02577474759313",1095.76394762489,2.06161834364792e-12,6.89780962775973e-11
"FUN_014201","1.02589655835492",56.0508071900723,0.000163099100662596,0.000938405622271168
"FUN_007302","1.02656130275044",1618.11250498997,0.000590173319840226,0.00282701362631694
"FUN_011414","1.03082511608228",1181.92352744646,4.90777324097163e-13,1.8079046331908e-11
"FUN_002590","1.03662927947513",1258.4658650587,0.00177445648061064,0.00722242588473983
"FUN_013597","1.03695054412385",954.783515887782,2.7434601354349e-12,8.97464582918504e-11
"FUN_012607","1.03696932033398",81.623205630793,2.22020679452528e-05,0.000165681835101333
"FUN_001819","1.03938267033549",821.172474621701,1.11957508002689e-07,1.50368945707677e-06
"FUN_006999","1.03994829473712",480.606713094181,0.00199162997705314,0.00797376000506947
"FUN_001483","1.04208546790332",1233.22193490521,1.79563381307386e-12,6.03844693984328e-11
"FUN_003305","1.04288406774169",1238.55033320745,2.01676691869362e-14,9.35213740261576e-13
"FUN_014554","1.04542042393905",259.027496448877,9.48019744411053e-09,1.59199859493475e-07
"FUN_015633","1.0455040738295",275.528795907679,2.31952423778523e-05,0.000172508904482665
"FUN_004521","1.04560557423697",5034.88409442705,5.66494146903253e-26,1.4126012538629e-23
"FUN_001009","1.04705985166298",2285.92194293297,5.87789098135828e-05,0.000388411036048155
"FUN_008688","1.04734929165673",112.913458857651,4.31789040368127e-09,7.88193916782481e-08
"FUN_008000","1.04736908960327",1370.65171292538,9.81923378470208e-21,1.21281302522077e-18
"FUN_009405","1.04880534246136",30.9821236940044,0.0101982294231827,0.0310195166989142
"FUN_007295","1.04925094084565",4067.60704159745,4.5379294947577e-11,1.19707138129177e-09
"FUN_009542","1.04993574895508",1150.31516643083,7.16859868971277e-18,5.63929763590738e-16
"FUN_012143","1.04999642685694",179.687968855537,0.00862751951864756,0.0269490186618875
"FUN_012154","1.05010311931856",1187.76815959805,5.55218209784569e-08,7.99836055864219e-07
"FUN_011553","1.05048588671007",2015.14714134675,2.10768417046232e-10,5.02800613661192e-09
"FUN_008161","1.05064032747361",274.184869901995,3.15979275078278e-05,0.000227202508130279
"FUN_014042","1.05178579569602",452.180301086323,4.51650996309092e-08,6.61020993047726e-07
"FUN_000433","1.05287538492853",368.261055206362,5.47611277691543e-11,1.43028273635799e-09
"FUN_010544","1.05658519357196",1232.8069790869,0.00016587291547973,0.000951878615275775
"FUN_005575","1.06343164038174",27189.9740064377,0.000290919243833521,0.00154906878585972
"FUN_002447","1.06543777591729",614.552662625702,1.1432977999935e-10,2.80330681349056e-09
"FUN_006268","1.06681144775715",263.093260147355,0.000409019869031753,0.00206636337504726
"FUN_012047","1.06729337113201",403.782857902496,3.03327322776858e-06,2.86955898197491e-05
"FUN_001852","1.07009010005468",231.581634530441,5.48668589564589e-07,6.18703419768397e-06
"FUN_005344","1.07161344326103",144.519483085237,7.01360963251988e-07,7.68589261222079e-06
"FUN_010941","1.07312705783916",152.712882491324,0.00283181857172426,0.0106837893930653
"FUN_001270","1.07380558441626",2419.62999514181,1.31351985464969e-21,1.82731351568951e-19
"FUN_007588","1.07398929965624",176.923619612472,0.00408952653829103,0.0145171052189241
"FUN_011013","1.07598413180417",218.418856482086,4.83113404967188e-08,7.03950028671043e-07
"FUN_010584","1.07765458433258",25.9217456322656,0.00997238633788735,0.0304236052265742
"FUN_011608","1.08038699662438",1978.11889180193,2.33008286626009e-08,3.6399970638881e-07
"FUN_002227","1.08045687355568",511.869240595127,1.84001129500375e-18,1.59984139965589e-16
"FUN_010491","1.08351825926",30.1974752524833,0.00407831985669565,0.0144935815533073
"FUN_014677","1.09169682604232",14.0988218722658,0.0163211409368854,0.0463164396045436
"FUN_001355","1.09239556410214",273.395383053366,1.41156635234787e-11,4.09106598961171e-10
"FUN_001946","1.09694206637172",812.456078780254,1.88681794447093e-05,0.000144390190817185
"FUN_007036","1.09771952786787",1076.44978457044,1.87389688695401e-05,0.000143567659466575
"FUN_007432","1.10690152131362",39.9054515876494,0.000257940443353218,0.00139710692596563
"FUN_015067","1.10761581695947",103.881444867178,0.00146831848108913,0.00616236806798157
"FUN_000990","1.10811782216707",505.887589710595,1.42989502837688e-07,1.86918819931047e-06
"FUN_004303","1.10867527419165",32.6373096773087,0.00396650286826044,0.0141612706153374
"FUN_003211","1.10920834933888",186.935714018545,4.93023124635325e-06,4.43553003075592e-05
"FUN_011109","1.11094279220615",361.010012948979,1.13405971973054e-15,6.40501421194819e-14
"FUN_007200","1.11203436791573",113.309800402368,5.36215196448504e-06,4.76892330838723e-05
"FUN_000175","1.11356707793829",404.131357242332,5.01186279731476e-08,7.27077702846453e-07
"FUN_001432","1.11679636591317",40.4332308355413,0.0149887960875684,0.0431197059410762
"FUN_004730","1.11855554721202",60.5673218109244,1.78019874939713e-05,0.000137184295463746
