,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_006299-T1,0,0,0,0,0,0,0,0,0,0
FUN_015006-T1,621,1025,882,756,1458,1249,916,1447,1414,1792
FUN_005877-T1,25,51,60,44,60,39,31,61,46,71
FUN_011403-T1,385,451,411,422,718,490,456,651,506,782
FUN_021614-T1,1,0,0,0,5,2,1,1,0,0
FUN_017811-T1,4891,6772,7897,7748,11916,8978,7696,11596,8663,11671
FUN_000865-T1,13,15,15,0,30,22,5,20,18,19
FUN_008650-T1,264,236,189,108,103,78,209,75,50,115
FUN_003192-T1,0,0,0,0,0,0,0,0,0,0
FUN_015197-T1,155,330,176,174,391,353,268,251,231,545
FUN_030710-T1,4,89,57,91,1665,2305,1810,2835,2195,2471
FUN_020124-T1,238,350,363,329,337,312,218,344,274,384
FUN_002178-T1,0,0,1,0,0,0,0,0,0,0
FUN_008152-T1,0,0,0,2,0,2,0,0,0,0
FUN_023539-T1,98,247,135,151,313,329,207,269,399,405
FUN_007038-T1,7,13,9,7,20,12,12,7,10,21
FUN_026933-T1,1558,2382,2380,2477,3941,3101,2407,3746,2831,3935
FUN_029757-T1,143,257,270,207,242,215,157,264,202,314
FUN_014577-T1,0,0,0,0,0,0,0,0,0,0
FUN_019677-T1,39,69,46,57,117,60,64,112,121,147
FUN_000242-T1,0,0,0,0,0,0,0,2,0,0
FUN_018645-T1,2,7,7,10,9,11,0,15,13,10
FUN_026480-T1,28,49,35,67,50,46,47,45,41,64
FUN_009694-T1,11,21,9,17,36,78,15,33,62,48
FUN_013421-T1,3,4,6,4,2,6,0,3,2,2
FUN_027827-T1,0,0,0,0,0,0,0,0,0,0
FUN_016647-T1,90,145,120,92,188,152,108,201,192,244
FUN_011172-T1,57,85,87,59,219,123,125,198,137,218
FUN_021774-T1,44,60,39,47,72,50,49,67,38,76
FUN_002014-T1,0,0,0,0,0,0,0,0,0,0
FUN_010849-T1,0,0,0,0,0,0,0,0,0,0
FUN_012165-T1,360,252,267,139,372,189,159,210,214,366
FUN_015937-T1,140,131,113,106,242,192,132,229,199,252
FUN_017419-T1,56,72,81,65,121,62,60,85,97,155
FUN_017419-T2,199,235,213,203,408,281,232,301,312,404
FUN_006765-T1,3576,4649,3781,3621,8568,2921,4453,16311,5670,13110
FUN_015561-T1,1205,1820,1001,1346,2116,1616,1450,2070,1656,2412
FUN_008140-T1,317,386,304,422,588,552,413,663,468,638
FUN_015038-T1,9,16,9,15,17,17,10,10,1,23
FUN_007198-T1,451,684,681,652,898,729,664,924,755,985
FUN_029354-T1,963,1303,936,1020,2220,1806,1602,2344,2135,2615
FUN_028178-T1,167,1222,1055,1040,7732,6305,1562,11443,8712,12393
FUN_004473-T1,787,791,809,752,1325,1074,858,1274,1114,1404
FUN_017307-T1,1214,1562,1069,1064,1806,1847,1897,2399,1901,2482
FUN_001990-T1,61,95,113,98,121,91,91,114,79,125
FUN_008870-T1,13601,19818,24074,17833,23589,18678,16145,20857,16310,21928
FUN_010956-T1,31,33,28,18,17,18,45,21,20,35
FUN_015754-T1,0,0,0,0,0,0,0,0,0,0
FUN_024631-T1,37,112,55,80,318,186,77,459,607,485
FUN_022959-T1,20,29,16,11,15,18,10,16,0,28
FUN_022434-T1,0,0,0,0,0,0,0,0,0,0
FUN_019743-T1,268,402,331,307,775,583,447,658,569,877
FUN_004010-T1,0,0,0,0,0,0,0,0,0,0
FUN_019878-T1,0,0,0,0,0,0,0,0,0,0
FUN_007997-T1,284,454,216,343,674,459,726,525,461,688
FUN_015128-T1,0,0,0,0,0,0,0,0,0,0
FUN_003458-T1,2,0,5,3,4,1,2,4,3,2
FUN_000773-T1,11,27,12,21,30,38,16,8,18,44
FUN_018358-T1,104,95,58,59,156,100,96,127,110,158
FUN_006744-T1,24,23,24,7,10,18,14,22,29,23
FUN_022171-T1,35,49,107,54,146,101,62,147,102,197
FUN_000068-T1,0,0,0,0,0,0,0,7,4,0
FUN_024605-T1,3034,4388,4703,4113,1766,1892,3749,1608,1556,1978
FUN_011268-T1,292,358,293,280,844,618,446,778,729,1014
FUN_017694-T1,1055,1740,1344,1400,1703,1259,1605,1912,1473,2208
FUN_025764-T1,8,15,18,9,23,30,7,15,5,15
FUN_016871-T1,0,0,0,0,0,0,0,0,0,0
FUN_028095-T1,0,0,0,0,0,0,0,0,0,0
FUN_011624-T1,319,416,418,442,519,419,357,431,352,681
FUN_006636-T1,212,324,266,209,484,340,341,537,352,580
FUN_004819-T1,20,35,13,32,43,45,41,40,43,73
FUN_006756-T1,0,0,0,0,0,0,0,0,0,0
FUN_001632-T1,0,5,5,1,10,7,6,23,11,12
FUN_026407-T1,18,7,11,24,34,24,23,47,40,61
FUN_012726-T1,15,32,16,28,32,22,20,12,31,33
FUN_015759-T1,251,419,376,406,800,599,372,774,501,813
FUN_027260-T1,1,1,0,0,1,0,0,0,1,0
FUN_020824-T1,6,1623,552,1162,9,14,50,6,9,18
FUN_016259-T1,0,0,0,0,0,0,0,0,0,0
FUN_028135-T1,231,380,437,408,725,526,360,688,469,656
FUN_002873-T1,13,29,19,17,43,46,32,31,46,60
FUN_025176-T1,0,0,0,0,0,0,0,0,0,0
FUN_009524-T1,1391,1361,1402,776,1576,1173,945,1188,1145,1524
FUN_008529-T1,308,411,383,382,627,553,774,640,588,803
FUN_008058-T1,229,283,263,201,514,421,291,587,404,588
FUN_028949-T1,3,21,9,3,1,1,3,2,6,3
FUN_012381-T1,270,487,338,422,282,285,245,245,226,301
FUN_003869-T1,0,0,0,0,0,0,0,0,0,0
FUN_028737-T1,395,585,614,480,1016,880,327,953,808,1002
FUN_007901-T1,0,0,0,0,0,0,0,0,0,0
FUN_012956-T1,150,232,268,204,345,272,237,283,232,352
FUN_003657-T1,1117,1521,1817,2451,32,1334,1910,0,0,35
FUN_015344-T1,13,18,0,0,15,8,7,11,10,19
FUN_029991-T1,705,806,937,717,838,646,700,797,693,905
FUN_003244-T1,300,333,175,330,390,337,281,236,267,467
FUN_019010-T1,710,834,607,709,1455,1095,883,2033,1320,2472
FUN_012734-T1,7729,13528,17997,12995,14315,11168,10675,14504,10333,14407
FUN_017796-T1,208,270,78,193,382,302,225,337,285,404
FUN_024472-T1,188,273,213,227,529,343,216,389,462,577
FUN_021932-T1,25,27,15,31,55,39,28,52,43,59
FUN_019999-T1,0,0,0,0,0,0,0,0,0,0
FUN_027030-T1,54,65,31,37,115,86,37,144,70,173
FUN_023786-T1,659,1111,721,819,1071,939,787,861,922,1325
FUN_009787-T1,1109,1414,932,1086,2585,2163,2002,2454,2143,2783
FUN_026120-T1,989,1591,1462,1366,2465,2089,1461,2577,2113,2779
FUN_027655-T1,0,0,0,0,0,0,0,0,0,0
FUN_006145-T1,3097,3823,3203,3337,5046,4415,3934,5488,4883,6189
FUN_026325-T1,100,94,135,103,290,195,139,210,188,237
FUN_011530-T1,4,68,30,63,8,11,6,7,17,7
FUN_013748-T1,34,64,92,66,0,20,24,0,0,4
FUN_024884-T1,610,1000,560,499,1069,903,748,1266,1154,1531
FUN_028301-T2,0,0,0,0,0,0,0,0,0,0
FUN_028301-T1,0,0,0,0,5,0,0,6,0,6
FUN_016047-T1,0,0,0,0,0,0,0,0,0,0
FUN_025863-T1,12,2,3,2,10,2,12,5,0,4
FUN_010489-T1,812,1148,819,860,1558,1346,975,1182,1167,1740
FUN_027779-T1,5,9,1,0,3982,7182,878,6860,5283,7455
FUN_020264-T1,4,5,3,0,17,6,7,16,4,20
FUN_006120-T1,0,0,0,0,0,0,0,0,0,0
FUN_007586-T1,0,0,0,0,0,0,0,0,0,0
FUN_024849-T1,217,227,103,145,285,254,250,260,302,314
FUN_014277-T1,79,70,88,88,154,121,103,174,131,147
FUN_023978-T1,0,0,0,0,0,0,0,0,0,0
FUN_018493-T1,0,0,0,0,0,0,0,1,0,0
FUN_012688-T1,0,0,0,0,0,14,7,0,0,7
FUN_016939-T1,33,26,11,12,42,19,40,66,25,48
FUN_003882-T1,139,185,184,166,346,298,242,431,280,393
FUN_006357-T1,0,0,0,0,0,0,0,0,0,0
FUN_004440-T1,0,0,0,0,0,0,0,0,0,0
FUN_030688-T1,9,13,13,11,38,26,11,35,22,40
FUN_019517-T1,108,170,160,149,225,253,120,188,195,329
FUN_014203-T1,715,828,622,670,1550,1226,933,1561,1168,1559
FUN_001286-T1,0,0,0,0,0,0,0,0,0,0
FUN_014683-T1,368,265,217,240,66,151,407,10,5,96
FUN_007672-T1,2,8,2,0,5,2,2,6,2,1
FUN_018944-T1,275,345,436,407,537,493,409,599,429,562
FUN_027991-T1,546,597,669,555,837,803,661,817,660,973
FUN_020464-T1,39,43,13,30,70,48,54,110,69,84
FUN_023479-T1,0,0,0,0,0,0,0,0,0,2
FUN_009738-T1,13,12,19,8,17,16,18,10,10,42
FUN_020539-T1,1,1,1,3,1,0,1,4,2,1
FUN_024099-T1,847,451,622,164,136,94,275,16,12,142
FUN_020023-T1,133,199,145,138,310,286,164,316,221,322
FUN_002692-T1,0,0,0,0,0,0,0,0,0,0
FUN_016405-T1,3,9,5,4,9,12,3,6,3,6
FUN_014211-T1,17,14,20,19,17,14,9,19,31,33
FUN_010605-T1,13,43,10,26,30,29,16,33,38,34
FUN_000065-T1,0,0,0,0,0,0,0,0,0,0
FUN_023747-T1,7,18,4,8,12,17,10,6,3,19
FUN_016165-T1,0,12,0,9,0,5,0,7,7,0
FUN_028987-T1,0,13,0,9,8,0,7,7,10,9
FUN_030206-T1,63,60,101,129,257,165,129,231,158,292
FUN_027045-T1,0,0,0,0,0,0,0,0,2,0
FUN_008112-T1,150,153,162,121,295,266,157,286,198,281
FUN_003021-T1,163,211,191,212,352,184,186,295,295,334
FUN_008803-T1,14,11,8,7,9,0,9,0,0,7
FUN_000116-T1,0,0,0,0,0,0,0,0,0,0
FUN_004707-T1,0,2,0,0,0,0,0,0,0,0
FUN_019991-T1,11,22,76,39,35,125,83,122,89,286
FUN_019991-T2,223,269,203,236,338,166,162,275,318,294
FUN_012001-T1,14,6,7,0,8,6,11,11,20,18
FUN_027916-T1,569,773,510,496,1002,771,649,1064,773,1170
FUN_007346-T1,276,375,262,269,681,533,465,577,570,677
FUN_004304-T1,2931,3186,3868,3343,23038,9335,3433,13812,14516,12649
FUN_020709-T1,8,12,7,0,22,23,8,21,15,0
FUN_023329-T1,0,2,0,0,2,0,0,0,0,0
FUN_000872-T1,0,0,0,0,0,0,0,0,3,0
FUN_022837-T1,11,6,0,0,12,0,5,13,10,0
FUN_011818-T1,0,0,0,0,0,0,0,0,0,2
FUN_018504-T1,0,0,0,0,0,0,0,0,0,0
FUN_003486-T1,113,125,137,116,291,213,120,216,166,293
FUN_030692-T2,0,0,0,0,34,43,39,0,23,57
FUN_000726-T1,6,12,0,5,6,14,9,5,6,12
FUN_030692-T1,61,74,60,77,99,94,31,86,37,60
FUN_016424-T1,15,0,9,8,19,18,11,41,17,30
FUN_009325-T1,191,228,232,223,304,259,195,238,244,321
FUN_013285-T1,0,0,0,0,0,0,0,0,0,0
FUN_026920-T1,3,0,0,0,0,0,0,0,7,0
FUN_000104-T1,817,1035,1078,592,1124,1235,1231,1965,596,506
FUN_027561-T1,15,2,0,0,7,0,7,3,4,9
FUN_027137-T2,0,0,0,0,0,0,0,0,0,169
FUN_015148-T1,1810,2755,2371,2351,3725,2645,1938,3590,2953,3669
FUN_014093-T1,849,1146,827,765,1584,1285,974,1486,1299,1650
FUN_024441-T1,106,111,185,158,170,116,117,140,132,214
FUN_021057-T1,3,0,0,0,3,0,0,1,2,5
FUN_022141-T1,290,351,227,283,598,556,377,605,499,912
FUN_016596-T1,250,425,495,432,796,563,430,601,594,815
FUN_029229-T1,0,0,0,0,0,0,0,0,0,0
FUN_003645-T1,0,0,0,0,0,0,0,0,0,0
FUN_016436-T1,975,1122,1192,996,2885,1928,1535,2852,1954,2767
FUN_017325-T1,2228,2528,2083,520,3052,876,507,1189,743,1319
FUN_030709-T1,29,236,121,211,3671,4922,3940,5914,5225,5612
FUN_020509-T1,0,0,0,0,0,0,0,0,0,0
FUN_001660-T1,5,9,5,5,12,19,15,13,8,19
FUN_015484-T1,2,4,0,3,2,4,0,4,4,6
FUN_005920-T1,0,2,0,0,0,0,2,2,0,1
FUN_004200-T1,0,0,0,0,0,0,0,0,0,0
FUN_018715-T1,403,645,319,370,627,419,490,512,528,899
FUN_010556-T1,214,472,497,479,425,419,343,347,327,472
FUN_008387-T1,0,0,0,0,2,3,0,3,0,2
FUN_030680-T1,252,442,278,369,583,453,388,390,407,588
FUN_008132-T1,0,0,0,0,0,0,0,0,0,0
FUN_015236-T1,546,839,633,590,1170,1108,749,860,863,1253
FUN_011525-T1,10,22,21,12,25,18,30,35,29,45
FUN_003246-T1,50,34,13,18,0,5,20,0,0,8
FUN_002808-T1,0,0,0,0,0,0,0,0,0,0
FUN_022633-T1,535,729,777,695,1449,1100,946,1232,1132,1511
FUN_002099-T1,0,0,0,3,2,0,2,2,3,5
FUN_029674-T1,97,184,154,146,199,173,99,180,175,189
FUN_001299-T1,0,1,0,0,0,0,0,0,0,1
FUN_009299-T1,0,0,0,0,0,0,0,0,0,0
FUN_009945-T1,6,11,3,6,17,6,14,14,4,11
FUN_005647-T1,48,60,38,70,125,98,67,148,104,129
FUN_027449-T1,60,101,82,68,150,61,122,114,61,183
FUN_020302-T1,3,10,3,6,0,4,2,1,0,2
FUN_013345-T1,142,149,179,168,465,334,241,402,320,517
FUN_018557-T1,15,26,2,2,16,18,10,31,18,31
FUN_023150-T1,5,10,1,4,11,5,4,11,6,11
FUN_020396-T1,33,58,31,16,177,175,81,289,132,205
FUN_005576-T1,448,250,510,508,1418,1109,657,1326,1047,1147
FUN_019141-T1,25,43,45,37,68,54,39,55,69,75
FUN_005576-T2,0,325,0,0,0,0,0,0,96,377
FUN_023900-T1,131,205,149,141,81,69,108,59,72,86
FUN_019809-T1,4,5,4,3,20,14,6,17,6,24
FUN_007268-T1,0,0,0,0,0,0,0,0,0,0
FUN_006734-T1,0,0,2,4,4,5,0,3,3,7
FUN_001614-T1,0,0,0,0,0,0,0,0,0,0
FUN_022748-T1,2475,3339,3720,2840,4711,3762,2942,4337,3315,4597
FUN_025469-T1,177,170,143,108,152,111,100,100,101,172
FUN_011761-T1,0,0,0,0,0,0,0,0,0,0
FUN_012744-T2,0,320,0,219,543,471,452,545,402,408
FUN_029467-T1,21,30,26,6,22,5,18,25,24,23
FUN_024655-T1,0,0,0,0,0,0,0,0,0,0
FUN_027985-T1,5920,6543,8801,7162,6469,5410,4902,6508,4857,6587
FUN_019872-T1,2,0,0,0,0,0,0,0,0,0
FUN_012180-T1,13,32,0,15,40,41,27,34,28,57
FUN_011223-T1,1777,2663,1820,2334,3257,2848,2430,2602,2346,3523
FUN_009810-T1,99,175,171,225,203,174,138,178,124,289
FUN_020232-T1,0,0,3,6,10,0,0,6,0,5
FUN_011026-T1,38,44,31,36,61,62,28,71,61,57
FUN_006153-T1,0,0,0,0,0,0,0,0,0,0
FUN_023332-T1,0,0,0,0,0,0,0,0,0,0
FUN_001170-T1,36,86,29,44,85,49,72,119,61,98
FUN_019484-T1,0,19,14,8,16,16,13,15,15,17
FUN_012444-T1,9,22,13,22,14,10,15,13,0,19
FUN_028477-T2,193,264,123,219,382,311,260,449,435,600
FUN_022644-T1,2193801,2131425,1320165,1418001,5306033,3617704,2416316,5325052,3522101,6114325
FUN_012567-T1,0,2,0,0,0,0,0,0,0,0
FUN_028477-T1,802,1059,314,577,1557,1241,1039,1436,1358,1954
FUN_018463-T2,239,297,157,152,403,202,200,250,236,383
FUN_018463-T1,0,0,0,0,0,0,0,0,0,0
FUN_029008-T1,24,45,39,35,98,110,67,198,144,158
FUN_006404-T1,0,0,0,0,0,0,0,0,0,0
FUN_015740-T1,0,0,0,0,0,0,0,0,0,0
FUN_006033-T1,0,0,0,0,0,0,0,0,0,0
FUN_004962-T1,0,6,16,0,13,11,24,7,0,26
FUN_030718-T2,4,7,3,3,4,7,2,1,1,1
FUN_030718-T1,130,165,118,102,212,154,147,229,213,235
FUN_028326-T1,4,0,0,0,5,5,8,2,4,7
FUN_005899-T1,0,0,0,0,0,0,0,0,0,9
FUN_015970-T1,177,248,208,213,389,335,264,425,328,487
FUN_030403-T1,6,25,9,3,29,15,7,32,45,29
FUN_030701-T1,13,13,0,14,5,0,4,0,13,4
FUN_004559-T1,0,0,0,0,0,0,0,0,2,0
FUN_004658-T1,0,0,0,0,0,0,0,0,0,0
FUN_021727-T1,6,17,16,12,0,0,16,0,4,0
FUN_026760-T1,116,177,174,167,282,159,161,194,203,334
FUN_010683-T1,425,857,393,506,792,699,861,749,719,816
FUN_008473-T1,11,15,10,0,10,10,10,5,3,14
FUN_018248-T1,1,9,0,1,2,11,6,17,2,3
FUN_020206-T1,29,89,83,115,197,115,59,124,75,177
FUN_002961-T1,0,0,0,0,0,0,0,0,0,0
FUN_005568-T1,0,0,0,0,0,0,0,0,0,0
FUN_025731-T1,0,0,0,0,0,0,0,0,0,0
FUN_003675-T1,4932,3308,4534,2159,514,993,3271,56,26,298
FUN_019413-T1,1632,3061,2264,2577,7317,4454,3621,6560,5678,6439
FUN_009758-T1,632,1089,875,916,1305,1064,952,1161,1040,1374
FUN_028858-T1,9,25,0,16,10,8,11,12,25,18
FUN_025582-T1,710,969,930,994,1253,986,1049,1314,1176,1551
FUN_001945-T1,538,813,621,627,999,764,876,774,941,1236
FUN_011194-T1,822,1061,743,963,1951,1724,1187,1714,1606,2426
FUN_009888-T1,0,0,0,0,0,0,0,0,0,0
FUN_029727-T1,0,0,0,0,0,1,0,0,0,0
FUN_004085-T1,4,20,2,5,3,0,5,2,5,5
FUN_014221-T1,0,0,0,0,0,0,4,0,0,0
FUN_026139-T1,0,0,0,0,0,0,0,0,0,0
FUN_015541-T1,0,2,0,0,0,0,0,0,0,0
FUN_026965-T1,107,177,130,161,169,164,131,185,154,222
FUN_027366-T1,0,8,3,0,8,0,0,10,10,11
FUN_009114-T1,0,0,0,0,0,0,0,0,0,0
FUN_009606-T1,13,37,30,16,61,29,34,29,37,31
FUN_024532-T1,457,737,352,513,831,814,541,681,793,1027
FUN_029479-T1,0,0,0,0,8,0,0,0,0,0
FUN_023394-T1,0,0,0,0,0,0,0,0,0,0
FUN_016431-T1,0,0,0,0,0,0,0,0,0,0
FUN_002792-T1,0,0,0,0,0,0,0,0,0,0
FUN_018078-T1,262,300,281,258,668,425,281,588,505,780
FUN_024116-T1,0,0,0,0,0,0,0,0,0,0
FUN_026900-T1,199,362,156,305,1100,804,422,841,903,1180
FUN_009319-T1,0,0,0,0,0,0,0,0,0,0
FUN_010543-T1,0,0,0,0,0,0,0,0,0,0
FUN_022847-T1,31,46,28,23,76,50,56,84,71,102
FUN_004114-T1,162,234,200,174,478,278,176,346,301,500
FUN_023956-T1,0,0,0,0,3,0,0,0,2,0
FUN_003555-T1,516,714,859,566,1125,979,629,1062,823,1294
FUN_008143-T1,77,107,122,102,164,140,98,162,97,189
FUN_005617-T1,0,0,0,0,0,0,0,0,0,0
FUN_014104-T1,1229,3512,1913,3679,9522,6857,6238,9660,8917,11544
FUN_009287-T1,285,367,339,297,801,695,477,788,710,1002
FUN_016134-T1,10,19,0,8,23,8,14,12,6,19
FUN_017437-T1,99,135,127,74,1122,68,83,40,31,55
FUN_017642-T1,10,19,14,24,43,29,62,16,28,44
FUN_004131-T1,1217,643,657,356,140,136,744,0,0,155
FUN_004788-T1,0,3,2,0,9,0,4,2,0,3
FUN_003990-T1,2240,2761,2236,2320,4324,3569,3431,4174,2834,4773
FUN_030559-T1,96,100,94,65,204,148,147,196,147,201
FUN_000174-T1,57,73,32,78,113,120,92,139,107,143
FUN_017337-T1,251,521,312,317,266,166,244,286,167,313
FUN_027252-T1,0,0,0,0,0,0,0,0,0,0
FUN_022463-T1,0,0,0,0,0,0,0,0,0,0
FUN_009454-T1,96,84,71,102,191,128,108,241,164,276
FUN_016802-T1,11,4,0,10,12,4,5,11,5,8
FUN_029244-T1,451,708,573,487,634,527,564,749,682,783
FUN_009947-T1,299,441,242,277,569,404,384,466,414,610
FUN_019841-T1,0,0,0,0,0,0,0,0,0,0
FUN_016125-T1,0,0,0,0,0,0,0,0,0,0
FUN_027067-T1,86,58,78,98,144,84,48,135,91,117
FUN_029915-T1,10,370,84,455,12,18,22,16,20,13
FUN_023402-T1,739,1285,727,1128,1574,1358,1373,1758,1505,1820
FUN_030166-T1,84,117,121,91,195,159,124,175,125,265
FUN_021194-T1,0,0,0,0,0,0,0,0,0,0
FUN_029798-T1,7,13,8,18,20,7,5,18,20,23
FUN_005602-T1,0,0,0,0,0,0,0,0,0,0
FUN_018812-T1,12,25,20,19,7,0,5,5,5,0
FUN_025163-T1,11,18,8,0,10,7,8,4,11,10
FUN_030318-T1,59,81,95,71,567,314,56,799,437,532
FUN_029715-T1,31451,41614,48349,25796,38091,36344,32071,21510,38770,38387
FUN_005733-T1,17,24,8,11,18,20,12,30,35,51
FUN_000798-T1,0,0,0,0,0,0,0,0,0,0
FUN_000054-T1,0,0,0,0,0,0,0,0,0,0
FUN_028206-T1,19,10,10,14,16,13,14,12,16,25
FUN_000397-T1,0,0,0,0,0,0,0,0,2,0
FUN_003764-T1,79,44,135,54,98,28,46,0,8,161
FUN_021185-T1,34,68,9,39,70,60,62,106,104,133
FUN_011350-T1,0,0,0,0,0,0,0,0,0,0
FUN_011350-T2,417,596,580,564,1026,669,650,947,724,996
FUN_020989-T1,0,0,0,0,0,0,0,0,0,0
FUN_006419-T1,0,4,0,0,4,0,0,4,5,5
FUN_013016-T1,20,23,44,42,47,48,450,55,57,68
FUN_026128-T1,85,82,84,100,261,160,93,214,173,261
FUN_016454-T1,1,1,0,2,1,0,0,0,0,0
FUN_029871-T1,372,622,409,487,782,659,487,718,661,988
FUN_018666-T1,764,1064,771,820,1453,977,890,1205,1103,1337
FUN_013242-T1,6859,9365,7516,7528,11233,9166,8571,10580,8693,13424
FUN_008332-T1,0,0,0,0,0,0,0,0,0,0
FUN_006700-T1,0,0,0,0,0,0,1,0,2,0
FUN_017459-T1,0,0,1,0,1,0,0,1,2,1
FUN_011764-T1,260,429,311,327,250,164,359,196,186,322
FUN_018259-T1,25,54,34,37,40,44,19,34,29,42
FUN_025757-T1,15,42,18,26,102,19,30,21,32,44
FUN_005364-T1,0,0,0,0,0,0,0,0,0,0
FUN_019046-T1,581,792,684,675,1080,828,651,915,681,1207
FUN_012053-T1,0,0,0,0,0,0,0,0,0,0
FUN_026013-T1,4,7,2,4,2,6,5,8,18,9
FUN_030750-T1,64,54,68,72,147,162,63,132,156,186
FUN_027726-T1,142,179,163,158,349,294,120,114,147,483
FUN_027605-T2,2,0,3,4,2,15,81,0,4,8
FUN_030546-T1,1,2,2,2,0,1,0,1,0,2
FUN_023323-T1,126,118,124,117,87,77,110,74,40,98
FUN_006185-T1,711,1161,1007,884,1049,1026,857,926,909,1143
FUN_017814-T2,155,315,187,247,300,419,136,140,135,543
FUN_021371-T1,986,1407,1371,1559,1900,1653,1370,1936,1841,2191
FUN_018869-T1,273,329,334,361,206,284,305,222,322,433
FUN_008164-T1,0,0,0,0,0,0,0,0,0,0
FUN_011424-T1,14,40,45,29,19,12,25,18,7,18
FUN_011247-T1,45,49,24,5,2344,1858,90,2448,1920,2625
FUN_014849-T1,48,55,60,64,179,116,99,204,129,169
FUN_013517-T1,7,14,0,15,8,20,0,7,26,23
FUN_016364-T1,198,232,162,251,359,291,312,304,285,381
FUN_000779-T1,0,0,0,0,0,0,0,0,0,0
FUN_003230-T1,0,0,0,0,0,0,0,0,0,0
FUN_004720-T1,0,0,0,0,0,0,0,0,0,0
FUN_013982-T1,0,0,0,0,0,0,0,0,0,0
FUN_011011-T1,1178,1418,1157,1273,2149,1182,1446,1064,1119,2303
FUN_029511-T1,3,5,4,8,7,8,6,17,6,12
FUN_021725-T1,259,354,377,392,594,417,411,650,413,751
FUN_021140-T1,7,8,19,14,11,24,13,18,37,47
FUN_009952-T1,253,351,328,324,350,297,340,381,329,406
FUN_000909-T1,190,243,239,232,545,493,241,427,345,567
FUN_015804-T1,0,0,0,0,0,0,0,0,0,0
FUN_006012-T1,1309,1336,677,612,1033,429,707,166,129,758
FUN_007149-T1,0,0,0,0,0,0,0,0,0,0
FUN_001293-T1,204,295,283,230,363,264,188,324,250,335
FUN_019008-T1,8,0,0,7,20,0,0,15,8,21
FUN_003281-T1,0,0,0,0,0,0,0,0,0,0
FUN_004793-T1,482,609,617,553,1277,934,563,1123,862,1226
FUN_018807-T1,32,32,36,43,83,79,44,71,81,104
FUN_015437-T1,3124,5495,4199,4809,5343,4806,4775,5871,4972,6371
FUN_022780-T1,7786,9510,9429,8870,14803,10388,10764,13747,10677,14214
FUN_023583-T1,0,0,0,0,0,0,0,0,0,0
FUN_013008-T1,6063,9374,10410,7879,8880,7599,6415,8358,7189,8686
FUN_009277-T1,850,1065,789,919,2331,1864,1326,2135,1883,2357
FUN_013659-T1,0,0,0,0,0,0,0,0,0,0
FUN_029522-T1,0,0,7,0,6,0,3,3,2,8
FUN_007750-T1,269,371,165,238,558,312,337,647,168,556
FUN_002933-T1,463,638,659,629,919,834,659,841,659,1043
FUN_006140-T1,148,248,290,261,292,271,221,246,219,312
FUN_006998-T2,0,8,0,4,4,0,0,0,0,2
FUN_020770-T1,181,189,116,162,847,354,223,534,535,784
FUN_027648-T1,0,0,0,0,5,0,0,0,0,0
FUN_030619-T1,54,79,27,56,73,107,62,85,85,97
FUN_002043-T1,0,0,0,0,0,0,0,0,0,0
FUN_017558-T1,8690,12064,16510,11934,14753,11974,10049,14166,10930,14274
FUN_022202-T1,14,28,8,3,18,12,13,20,12,20
FUN_011049-T1,0,0,0,0,0,0,0,0,0,0
FUN_008395-T1,0,0,0,0,0,0,0,0,0,0
FUN_019601-T1,18,25,17,20,62,29,32,55,38,53
FUN_002750-T1,0,0,0,0,0,0,0,0,0,0
FUN_019297-T1,9,6,14,8,24,16,11,19,21,15
FUN_024382-T1,177,264,335,243,374,224,239,450,251,381
FUN_004677-T1,0,0,0,0,0,0,0,0,0,0
FUN_008158-T1,13,0,4,9,10,7,4,10,19,9
FUN_018982-T1,61,39,63,82,77,56,53,80,91,98
FUN_020374-T1,0,0,1,0,0,0,0,0,0,0
FUN_006200-T2,20,46,7,21,23,7,6,27,21,5
FUN_006200-T1,910,1243,1388,1383,2468,1872,1312,2261,1845,2691
FUN_004336-T1,7764,15111,17424,15511,1637,1235,8160,823,4936,2266
FUN_006549-T1,102,229,190,162,84,153,123,68,73,102
FUN_010921-T1,0,8,0,0,10,0,0,5,0,7
FUN_028316-T1,300,440,527,405,573,469,383,384,432,576
FUN_000248-T1,140,161,123,113,385,282,199,470,291,413
FUN_027087-T1,5,2,1,2,0,3,6,8,7,6
FUN_026973-T1,81,101,116,124,167,111,105,143,112,210
FUN_017011-T1,10,22,12,22,12,23,11,18,13,14
FUN_014845-T1,85,184,127,81,173,134,135,211,248,299
FUN_025246-T1,398,604,628,439,165,182,383,168,107,156
FUN_013996-T1,30,59,16,23,60,44,29,75,46,73
FUN_010843-T1,416,480,446,458,657,646,521,610,581,764
FUN_006312-T1,41,57,15,45,108,68,84,80,84,142
FUN_009076-T1,0,0,0,0,0,0,1,0,0,0
FUN_004430-T1,100,113,2,101,149,231,219,423,288,375
FUN_004722-T1,0,0,0,0,0,0,0,0,0,0
FUN_004430-T2,169,207,257,240,563,237,152,203,213,325
FUN_020182-T1,6,16,11,6,5,0,4,9,11,3
FUN_021402-T1,16,32,11,26,10,7,32,15,14,34
FUN_027591-T1,0,0,0,0,6,2,0,7,0,2
